Keywords,TweetID,AuthorID,Hashtags,Tweet Created at,Tweet Text,Likes,Reply,Retweets,Polarity
#barackobama,1496000000000000000,1470970000000000000,Handicrafts Handloom,2022-02-22 05:53:33+00:00,"RT @AwazTheVoiceHin: हिलेरी क्लिंटन और ओबामा के चहेते नजीर वानी के निधन से कश्मीरी हस्तशिल्प को भारी झटका
@HHBudgam  #Handicrafts #Handloom…",0,0,45,0.0
#Blinken,1495770000000000000,898979912,EU,2022-02-21 14:47:22+00:00,"RT @France24_en: 🔴: ""The reaction of the #EU shows them unwilling to accept proposals so key in our eyes"" says Russian Foreign Minister #La…",0,0,9,-0.041666667
#Blinken,1495530000000000000,1464220000000000000,Blinken,2022-02-20 22:49:21+00:00,"@AnneWillTalk @n_roettgen @annewill Herr #Blinken hat den Marschbefehl erteilt.
""Keine Sanktionen, bis 'tatsächlich Bomben fallen'.

FoxNews",0,0,0,0.0
#barackobama,1495950000000000000,2262096130,PresidentsDay BarackObama Obama,2022-02-22 02:31:28+00:00,@BarackObama 🇺🇲🐐 #PresidentsDay #BarackObama #Obama https://t.co/ZkVymH64HH,0,0,0,0.0
#barackobama,1495090000000000000,141249668,FakeLiberal MSM Russia JoeBiden BarackObama WarsaRacket Ukraine TheReidOut SexyLiberal DNC RNC,2022-02-19 17:31:24+00:00,"The #FakeLiberal #MSM are again beating the drums for a war with #Russia (cold or hot) to help #JoeBiden (a bought off warmonger) -- just like they did for #BarackObama!

https://t.co/Gipdb8ZWbs

#WarsaRacket #Ukraine #TheReidOut @RandiRhodes #SexyLiberal #DNC #RNC @profwolff",0,0,0,-0.14375
#barackobama,1496210000000000000,1378450000000000000,barackobama Nose Product Eyelash Gesture Happy Finger Hat Materialproperty Font Cap,2022-02-22 19:53:33+00:00,"Good, no?

@TheEllenShow
#barackobama
 https://t.co/BQgwd8KdMc #Nose #Product #Eyelash #Gesture #Happy #Finger #Hat #Materialproperty #Font #Cap   https://t.co/BQgwd8KdMc Sale X Low, The Outlet from WEB https://t.co/JBRGbD2Tiq",0,0,1,0.5
#barackobama,1496250000000000000,767014000000000000,americanhistory barackobama motivation ancestry africanhistory,2022-02-22 22:20:58+00:00,RT @TrinaWinford: Our Contributions are SIGNIFICANT. #americanhistory #barackobama #motivation #ancestry #africanhistory https://t.co/ixnBo…,0,0,2,0.375
#barackobama,1495160000000000000,531145519,Achain BarackObama IslamabadUnited TikTok snakebite likeme,2022-02-19 22:32:40+00:00,"Soonoo mere guriya....
#Achain
Bhai 
#BarackObama #IslamabadUnited #TikTok #snakebite #likeme https://t.co/tZg33XhXG1",0,0,0,-0.5
#Blinken,1495520000000000000,1454410000000000000,BIDEN BLINKEN PSAKI,2022-02-20 21:52:38+00:00,"@biannagolodryga @JackPosobiec The narrative remains that the US is creating tensions to deflect from domestic problems. 

#BIDEN #BLINKEN #PSAKI",3,0,0,0.0
#RonaldReagan,1495500000000000000,1677753967,sketchbookinprogress ronaldreagan evilempire sketchbook sketch illustration artistbook moleskine watercolour contemporaryart georgiancontemporaryart georgegagoshidze georgegagoshidzeart,2022-02-20 20:41:16+00:00,#sketchbookinprogress #ronaldreagan #evilempire #sketchbook #sketch #illustration #artistbook #moleskine #watercolour #contemporaryart #georgiancontemporaryart #georgegagoshidze #georgegagoshidzeart https://t.co/gITrVoZqfZ,0,0,0,0.0
#barackobama,1496180000000000000,2501335755,Handicrafts Handloom,2022-02-22 17:57:42+00:00,"RT @AwazTheVoiceHin: हिलेरी क्लिंटन और ओबामा के चहेते नजीर वानी के निधन से कश्मीरी हस्तशिल्प को भारी झटका
@HHBudgam  #Handicrafts #Handloom…",0,0,45,0.0
#RonaldReagan,1495520000000000000,1482450000000000000,RonaldReagan,2022-02-20 21:53:54+00:00,"@petersingh206 @JoeBiden @RonaldReagan @JoeBiden is MILES ahead of @RonaldReagan. if you want to hate the guy—I don't but I do think he's one of the worst Presidents we've ever head, though #RonaldReagan is easily at the bottom of THAT list, the murderous swine—hate him for a real reason. that's my advice.

~Chara",0,0,0,-0.291666667
#barackobama,1495830000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa nftart BlackExcellence Harvard,2022-02-21 18:38:01+00:00,"@BlueNft11 🇺🇸In 1988, @BarackObama enrolled in Harvard Law School, where he was the first black president of the Harvard Law Review.

📚Knowledge is POWER

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #nftart #BlackExcellence #Harvard",0,0,0,0.041666667
#Blinken,1496290000000000000,1181230000000000000,Blinken Lavrov,2022-02-23 01:17:37+00:00,"RT @dw_espanol: #Blinken🇺🇸 canceló la reunión con #Lavrov🇷🇺 luego de que Rusia reconociera a Donetsk y Lugansk

Por su parte, Kuleba🇺🇦 dijo…",0,0,39,0.0
#Blinken,1496240000000000000,14851523,Presser Blinken FM Ukraine,2022-02-22 21:44:28+00:00,#Presser with #Blinken and #FM of #Ukraine happening now.,0,0,0,0.0
#Blinken,1496240000000000000,198048246,Blinken Lavrov,2022-02-22 21:57:30+00:00,"#Blinken se niega a reunirse con #Lavrov.
Las relaciones entre ambos países esta totalmente rota.",2,0,2,0.0
#barackobama,1495830000000000000,1407120000000000000,nft nft nfts barackobama obama President PresidentsDay2022 PresidentsDay usa America NFTCollection nftart BlackExcellence Blackhistorymonth2022 Solana SolanaNFTs,2022-02-21 18:28:36+00:00,"@NFTAnderson 🇺🇸“YES WE CAN” - @BarackObama 

📚Knowledge is POWER

💎New #nft on @SolSeaNFT 

https://t.co/MwiJXHyvqN

#nft #nfts #barackobama #obama #President #PresidentsDay2022 #PresidentsDay #usa #America #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022 #Solana #SolanaNFTs",0,0,0,0.0
#barackobama,1495830000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa NFTCollection nftart BlackExcellence,2022-02-21 18:32:59+00:00,"@kenjori3 @KenjoriJr 🇺🇸@BarackObama served as a U.S. senator from Illinois from 2005 to 2008 and as an Illinois state senator from 1997 to 2004.

📚Knowledge is POWER

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #NFTCollection #nftart #BlackExcellence",0,0,0,0.0
#Blinken,1496010000000000000,789451000000000000,Lavrov Blinken Putin Ukraine,2022-02-22 06:47:16+00:00,"Moscow said Tuesday Russian Foreign Minister Sergei #Lavrov was still ready for talks with US Secretary of State Antony #Blinken, after President Vladimir #Putin ordered troops into #Ukraine's two separatist regions. https://t.co/cIUBDdRfmb",3,0,1,0.025
#Blinken,1496010000000000000,983319000000000000,Blinken Genf,2022-02-22 06:36:55+00:00,"Es soll ein Treffen zwischen Antony #Blinken und Sergej Lawrow am Donnerstag in #Genf/Schweiz stattfinden. Sie setzen weiter auf eine diplomatische Lösung des Ukraine-Konflikts.

https://t.co/scgh5VmZao",1,0,0,0.0
#barackobama,1495830000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa nftart BlackExcellence,2022-02-21 18:35:55+00:00,"@NFTshills 🇺🇸@BarackObama born in Honolulu, Hawaii. After graduating from Columbia University in 83’ he worked as a community organizer in Chicago.

📚Knowledge is POWER

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #nftart #BlackExcellence",1,0,0,0.0
#barackobama,1495830000000000000,1407120000000000000,nft nft nfts barackobama obama President PresidentsDay2022 PresidentsDay usa America NFTCollection nftart BlackExcellence Blackhistorymonth2022 Solana SolanaNFTs,2022-02-21 18:29:13+00:00,"@nftjuno 🇺🇸“YES WE CAN” - @BarackObama 

📚Knowledge is POWER

💎New #nft on @SolSeaNFT 

https://t.co/MwiJXHyvqN

#nft #nfts #barackobama #obama #President #PresidentsDay2022 #PresidentsDay #usa #America #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022 #Solana #SolanaNFTs",0,0,0,0.0
#Blinken,1496310000000000000,920359000000000000,Blinken,2022-02-23 02:15:18+00:00,"Just me?
Just me.
#Blinken https://t.co/5d1aW7Ca9w",0,0,0,0.0
#Blinken,1496240000000000000,1054130000000000000,Blinken StandWithUkrain,2022-02-22 21:52:21+00:00,"#Blinken: ""intencją Rosji jest inwazja na Ukrainę, kontrolowanie Ukrainy i jej mieszkańców, zniszczenie demokracji Ukrainy i odzyskanie Ukrainy jako części Rosji.  Dlatego jest to największe zagrożenie dla bezpieczeństwa Europy od czasów II wojny światowej.""

#StandWithUkrain🇺🇦",17,1,2,0.0
#RonaldReagan,1496170000000000000,1492250000000000000,NULL,2022-02-22 16:57:12+00:00,"RT @prageru: Through a combination of persuasion and policy, our 40th president turned a depressed nation into a confident one. @ScottWalke…",0,0,27,0.5
#Blinken,1495970000000000000,1363150000000000000,US Biden Blinken sanctions Congress HR6600 Ethiopia,2022-02-22 03:34:03+00:00,"RT @lfreemansafrica: #US govt, #Biden, #Blinken  using threat of #sanctions by #Congress-#HR6600 to force concessions from #Ethiopia &amp; #Abi…",0,0,107,0.0
#RonaldReagan,1496160000000000000,830084000000000000,EEUU USA,2022-02-22 16:12:15+00:00,RT @MPOLESEL: Hoy en el día de los presidentes en #EEUU #USA homenaje a uno de los más grandes... Si estuviera gobernando muchas guachafita…,0,0,22,0.0
#RonaldReagan,1496210000000000000,1376240000000000000,RonaldReagan NancyReagan friends RockHudson,2022-02-22 19:43:12+00:00,#RonaldReagan &amp; #NancyReagan were good #friends with #RockHudson https://t.co/RoW3FTb9BW,1,0,0,0.7
#Blinken,1496250000000000000,825448000000000000,Waszyngton Blinken,2022-02-22 22:06:48+00:00,"RT @TOPTVPINFO: #Waszyngton |💬A. #Blinken, sekretarz stanu USA: Widzimy, że Rosja mobilizuje się do agresji militarnej wobec Ukrainy. Prezy…",0,0,8,0.0
#barackobama,1495930000000000000,1093620000000000000,BarackObama,2022-02-22 01:25:39+00:00,"RT @RecordingAcad: Former U.S. president #BarackObama has won two GRAMMYs for Best Spoken Word Album — and with 'A Promised Land,' he's bee…",0,0,32,0.5
#Blinken,1496240000000000000,216697571,Blinken,2022-02-22 22:02:23+00:00,"RT @Pisarski: Secretary of State Antony #Blinken:

""This is the greatest threat to European security since WWII""

As Russia fakes diplomati…",0,0,6,0.5
#barackobama,1495790000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa NFTCollection nftart BlackExcellence,2022-02-21 15:41:27+00:00,"@CryptoQueenBnb 🇺🇸@BarackObama served as a U.S. senator from Illinois from 2005 to 2008 and as an Illinois state senator from 1997 to 2004.

📚Knowledge is POWER

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #NFTCollection #nftart #BlackExcellence",0,0,0,0.0
#barackobama,1495930000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa NFTCollection nftart BlackExcellence Blackhistorymonth2022,2022-02-22 01:32:48+00:00,"@psikoape 🇺🇸@BarackObama born Aug 4, 1961 is an American politician who served as the 44th president of the U.S. from 2009 to 2017

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022",1,0,0,0.0
#Blinken,1495930000000000000,2939753751,USA BIDEN BLINKEN Rusia ukrainerussia UkraineCrisis,2022-02-22 00:55:36+00:00,"#USA #BIDEN
#BLINKEN #Rusia 
#ukrainerussia 
#UkraineCrisis https://t.co/2WYolVEAtV https://t.co/nP1pMx1JBt",1,0,0,0.0
#RonaldReagan,1495780000000000000,1414310000000000000,lunes Estreno RonaldReagan CasaBlanca,2022-02-21 15:28:03+00:00,"#lunes #Estreno 
¿Qué tanto saben de #RonaldReagan?
¿Quieren saber quién tomaba las decisiones en la #CasaBlanca?
Chequen el Política y Misticismo 4: Reagan y las Estrellas.
https://t.co/q1KrQCTRsu
https://t.co/42aevM4szs https://t.co/uCkgM8BUsG",3,0,2,0.0
#RonaldReagan,1495780000000000000,1260900000000000000,RonaldReagan bmpg presidentsday presidentsday2022,2022-02-21 15:01:46+00:00,"BMPG hopes you have a great President’s Day! We cherish all the great quotes said by them, including this one by #RonaldReagan

#bmpg #presidentsday #presidentsday2022 https://t.co/qnz8p0ddCY",1,0,0,0.9
#Blinken,1495940000000000000,1456230000000000000,BREAKING USA diplomats Ukraine Poland Security Blinken,2022-02-22 01:58:13+00:00,#BREAKING #USA sends remaining #diplomats in #Ukraine to #Poland 'for #Security reasons': #Blinken https://t.co/GyD5y5DvbH,0,0,0,0.0
#barackobama,1495930000000000000,1407120000000000000,nft nft nfts barackobama obama President PresidentsDay2022 PresidentsDay usa America NFTCollection nftart BlackExcellence Blackhistorymonth2022 Solana SolanaNFTs,2022-02-22 01:31:16+00:00,"@KlawMachineArt 🇺🇸“YES WE CAN” - @BarackObama 

📚Knowledge is POWER

💎New #nft on @SolSeaNFT 

https://t.co/MwiJXHyvqN

#nft #nfts #barackobama #obama #President #PresidentsDay2022 #PresidentsDay #usa #America #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022 #Solana #SolanaNFTs",1,0,0,0.0
#barackobama,1495790000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa NFTCollection nftart BlackExcellence Blackhistorymonth2022 KNOWLEDGE,2022-02-21 15:39:56+00:00,"@TarzTweetler 🇺🇸@BarackObama was the first African-American president of the United States.

📚Knowledge is POWER

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022 #KNOWLEDGE",0,0,0,0.25
#Blinken,1496240000000000000,103289864,LeDrian Blinken Lavrov Russie,2022-02-22 22:04:44+00:00,"RT @LPLdirect: 🇷🇺🇺🇸 [FLASH] Après #LeDrian, c’est #Blinken qui annule sa rencontre avec #Lavrov car, selon lui, la #Russie commence son inv…",0,0,6,0.0
#barackobama,1495780000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa NFTCollection nftart BlackExcellence Blackhistorymonth2022,2022-02-21 15:30:08+00:00,"@bavugar 🇺🇸@BarackObama born Aug 4, 1961 is an American politician who served as the 44th president of the U.S. from 2009 to 2017

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022",0,0,0,0.0
#RonaldReagan,1495790000000000000,16939485,NULL,2022-02-21 16:02:35+00:00,"RT @prageru: Through a combination of persuasion and policy, our 40th president turned a depressed nation into a confident one. @ScottWalke…",0,0,27,0.5
#RonaldReagan,1495840000000000000,25836211,Usa lgbtq gayamerica ronaldreagan,2022-02-21 19:22:22+00:00,"RT @Miles03801687: #Usa Don't ever forget!!
#lgbtq #gayamerica #ronaldreagan https://t.co/CMOZubG1da",0,0,1,0.0
#RonaldReagan,1495830000000000000,2920178808,AngelaDavis UCLA RonaldReagan interview,2022-02-21 18:31:21+00:00,"#AngelaDavis was dismissed from #UCLA by Gov. #RonaldReagan 
see the #interview:
 https://t.co/D7ryCVSoHu

Don't forget to follow us!",0,0,0,0.0
#barackobama,1495580000000000000,813484000000000000,BillOReilly BarackObama,2022-02-21 02:05:44+00:00,"RT @CSojourner: #BillOReilly isn't fit to lick #BarackObama's boots!  He's not just a moron, he's a propagandist, a liar and a sexual preda…",0,0,3,0.066666667
#Blinken,1495670000000000000,27645641,Ukraine guerre SpinDoctors Russie USA Europe Donbass OTAN JoeBiden Blinken KamalaHarris Washington Pentagone CIA,2022-02-21 07:52:56+00:00,".#Ukraine : La #guerre des ""#SpinDoctors"" américains
https://t.co/Sev6rQVySa

#Russie #USA #Europe #Donbass #OTAN #JoeBiden #Blinken #KamalaHarris #Washington #Pentagone #CIA 
@CF2R_Officiel",5,1,2,0.0
#Blinken,1495730000000000000,72516079,Ukraine Blinken La26,2022-02-21 12:17:17+00:00,"➡🔴#Ukraine : sur #Blinken qui a affirmé qu'il était hors de question de reconnaître l'annexion de la Crimée et des territoires de l'Est pour éviter la guerre

🗣️@CBeaune : ""Nous ne sommes pas dans l'optique de faire des concessions qui seraient inacceptables""

📺#La26 https://t.co/VwAHIyeX6s",0,0,0,0.0
#barackobama,1495560000000000000,357506382,McCain JohnMcCains,2022-02-21 00:52:06+00:00,RT @CSojourner: #McCain was a true military hero. This is another one of #JohnMcCains glory moments. Here's the scene #AmericasFavoriteForm…,0,0,3,0.125
#barackobama,1495550000000000000,1466140000000000000,NULL,2022-02-20 23:47:33+00:00,RT @annawilding: Hey all check my page hey all . ! you never know what’s there and still available- again ive been  published worldwide and…,0,0,5,0.4
#barackobama,1496300000000000000,1492105801,BarackObama,2022-02-23 01:42:10+00:00,"The US also promised missile defense systems in exchange, #BarackObama reneged on that promise. https://t.co/E8Os5cJuFH",0,0,0,0.0
#Blinken,1495750000000000000,1417810000000000000,US Biden Blinken sanctions Congress HR6600 Ethiopia,2022-02-21 13:11:03+00:00,"RT @lfreemansafrica: #US govt, #Biden, #Blinken  using threat of #sanctions by #Congress-#HR6600 to force concessions from #Ethiopia &amp; #Abi…",0,0,107,0.0
#barackobama,1494560000000000000,1403250000000000000,NULL,2022-02-18 06:43:19+00:00,"RT @YortchNFT: I'll randomly give away this 4 NFT's. Like and/or RT. Please don't drop your wallet address here.  I'll DM the winners.

#Ba…",0,0,7,-0.5
#barackobama,1494500000000000000,1437650000000000000,NULL,2022-02-18 02:21:03+00:00,RT @flyingbeast320: What a lifetime opportunity to meet Mr Barack Obama. Also had the pleasure to attend his session in Singapore. One of t…,0,0,1930,0.0
#Blinken,1495480000000000000,11054742,US Biden Blinken sanctions Congress HR6600 Ethiopia,2022-02-20 19:17:57+00:00,"RT @lfreemansafrica: #US govt, #Biden, #Blinken  using threat of #sanctions by #Congress-#HR6600 to force concessions from #Ethiopia &amp; #Abi…",0,0,107,0.0
#barackobama,1494500000000000000,489369727,NobelPEACEPrize BarackObama,2022-02-18 02:43:39+00:00,"@Salomon28351736 @CBSMornings Fair enough! However, let's hear it for the ONLY POTUS to oversee the US at war in ALL 8 YEARS of his term, killing 2,500+ US personnel. Yes, the 2009 #NobelPEACEPrize winner, increaser by 43% of US overseas arms sales and top US domestic gun salesman, #BarackObama. What a guy! https://t.co/pzzgebwmKW",0,1,0,0.24
#Blinken,1495480000000000000,170024072,USA Crimea Ucraina,2022-02-20 19:15:01+00:00,RT @MarianoGiustino: Alla domanda se gli #USA prenderebbero in considerazione il riconoscimento della #Crimea o di parte dell'#Ucraina orie…,0,0,6,0.0
#barackobama,1494560000000000000,1403250000000000000,BarackObama BillGates LiuYfei malalayousafzai NFTGiveaway NFTCommunity NFT NFTs NFTCommmunity NFTcollection,2022-02-18 06:43:41+00:00,"@YortchNFT My wallet addressl ; 0x6eB1a4236fBf25a1E7fFF8985D5FD813C5eaCB1a

#BarackObama #BillGates #LiuYfei #malalayousafzai 
#NFTGiveaway #NFTCommunity #NFT #NFTs #NFTCommmunity #NFTcollection",1,1,0,0.0
#barackobama,1496300000000000000,1449610000000000000,BarackObama Hindi English,2022-02-23 01:46:27+00:00,@narendramodi Our honourable PM wants to be like #BarackObama but wants your children to study in #Hindi medium and not #English medium.,0,0,0,0.133333333
#barackobama,1495540000000000000,1466180000000000000,WESLEYHUNT BarackObama,2022-02-20 23:31:56+00:00,@PeeWeeReese_1 @NWFBockwinkle @chiproytx TRUE #WESLEYHUNT DID VOTE FOR #BarackObama https://t.co/hzSo9prY76,0,0,0,0.35
#Blinken,1495760000000000000,1483650000000000000,US Biden Blinken sanctions Congress HR6600 Ethiopia,2022-02-21 13:41:52+00:00,"RT @lfreemansafrica: #US govt, #Biden, #Blinken  using threat of #sanctions by #Congress-#HR6600 to force concessions from #Ethiopia &amp; #Abi…",0,0,107,0.0
#Blinken,1495740000000000000,1463040000000000000,US Biden Blinken sanctions Congress HR6600 Ethiopia,2022-02-21 12:31:13+00:00,"RT @lfreemansafrica: #US govt, #Biden, #Blinken  using threat of #sanctions by #Congress-#HR6600 to force concessions from #Ethiopia &amp; #Abi…",0,0,107,0.0
#barackobama,1495560000000000000,2901913968,McCain JohnMcCains,2022-02-21 00:50:29+00:00,RT @CSojourner: #McCain was a true military hero. This is another one of #JohnMcCains glory moments. Here's the scene #AmericasFavoriteForm…,0,0,3,0.125
#Blinken,1495670000000000000,1431630000000000000,Blinken,2022-02-21 07:57:17+00:00,"Neocons must be getting really desperate if they resort to utter crap like „the Russians are compiling a list of ethnic minorities &amp; homosexuals to kill after the invasion”! Come on!
UA post-Maidan regime banned teaching in Romanian language and the US were silent, Mr #Blinken! https://t.co/wpWgwqOgnk",1,0,0,-0.4
#barackobama,1495570000000000000,451194601,BillOReilly BarackObama,2022-02-21 01:27:33+00:00,"RT @CSojourner: #BillOReilly isn't fit to lick #BarackObama's boots!  He's not just a moron, he's a propagandist, a liar and a sexual preda…",0,0,3,0.066666667
#RonaldReagan,1495830000000000000,1019310000000000000,RonaldReagan,2022-02-21 18:27:02+00:00,RT @just_run08: @therealzanetta Don’t forget #RonaldReagan the man who perpetrated the greatest scam in this nations’s history with #trickl…,0,0,4,1.0
#RonaldReagan,1495840000000000000,4156807342,JimmyCarter RonaldReagan GOPIdiots,2022-02-21 19:21:52+00:00,#JimmyCarter was treated so terrible during the Presidential Campaign with #RonaldReagan basically blaming him for inflation and screwed up him trying to free hostages until he became president by buying them with weapons that was later used against us. That was the #GOPIdiots,4,0,0,-0.2
#barackobama,1495780000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa NFTCollection nftart BlackExcellence Blackhistorymonth2022,2022-02-21 15:30:13+00:00,"@_NFTsPromoter @cybotz_nft 🇺🇸@BarackObama born Aug 4, 1961 is an American politician who served as the 44th president of the U.S. from 2009 to 2017

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022",0,0,0,0.0
#RonaldReagan,1495790000000000000,85569371,NULL,2022-02-21 15:58:23+00:00,"RT @prageru: Through a combination of persuasion and policy, our 40th president turned a depressed nation into a confident one. @ScottWalke…",0,0,27,0.5
#barackobama,1495930000000000000,1407120000000000000,nft nft nfts barackobama obama President PresidentsDay2022 PresidentsDay usa America NFTCollection nftart BlackExcellence Blackhistorymonth2022 Solana SolanaNFTs,2022-02-22 01:31:15+00:00,"@psikoape 🇺🇸“YES WE CAN” - @BarackObama 

📚Knowledge is POWER

💎New #nft on @SolSeaNFT 

https://t.co/MwiJXHyvqN

#nft #nfts #barackobama #obama #President #PresidentsDay2022 #PresidentsDay #usa #America #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022 #Solana #SolanaNFTs",1,0,0,0.0
#RonaldReagan,1495780000000000000,3176099045,PresidentsDay GeorgeWashington WilliamHenryHarrison AbrahamLincoln RonaldReagan,2022-02-21 15:01:56+00:00,Happy #PresidentsDay to all our American students! Did you know this day never falls on the actual birthday of any presidents #GeorgeWashington #WilliamHenryHarrison #AbrahamLincoln &amp; #RonaldReagan https://t.co/ivEMOFb37Z,1,0,0,0.266666667
#Blinken,1495940000000000000,2351379012,Blinken UkraineRussiaCrisis,2022-02-22 02:00:00+00:00,"Sec #Blinken: ""For security reasons, Department of State personnel currently in Lviv will spend the night in Poland.” 

#UkraineRussiaCrisis https://t.co/T5Iohjrb1y",0,0,0,-0.05
#Blinken,1496240000000000000,1054130000000000000,Blinken Ukrainy,2022-02-22 22:04:44+00:00,"#Blinken ""Kwestia Ukrainy w NATO naprawdę była wymówką, by zamaskować fakt, że Putin nie postrzega #Ukrainy jako suwerennego kraju""",1,0,0,0.0
#barackobama,1495790000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa NFTCollection nftart BlackExcellence Blackhistorymonth2022 KNOWLEDGE,2022-02-21 15:39:51+00:00,"@TarzTweetler 🇺🇸@BarackObama was the first African-American president of the United States.

📚Knowledge is POWER

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022 #KNOWLEDGE",0,0,0,0.25
#barackobama,1495790000000000000,261029639,NULL,2022-02-21 15:41:08+00:00,"RT @RealMenTeach2: ""I loved the law school classroom; the stripped-down nature of it, the high-wire act of standing in front of a room.” #B…",0,0,6,0.7
#Blinken,1496240000000000000,1429190000000000000,TheFive Harris SecretaryofState PresidentBiden Blinken,2022-02-22 22:03:05+00:00,"#TheFive..
#Harris...#SecretaryofState..#PresidentBiden..
""Winkin' #Blinken and NOD..off""",1,0,3,0.0
#Blinken,1495930000000000000,1439690000000000000,DemVoice1 Biden whitehouse bidenadministration Blinken kyiv Ukraine DonbassWar Donbass,2022-02-22 01:14:38+00:00,Putin orders troops to keep 'peace' after recognizing 2 breakaway Ukrainian regions https://t.co/NB8ksLQO3v via @nypost #DemVoice1 #Biden #whitehouse #bidenadministration #Blinken #kyiv #Ukraine #DonbassWar #Donbass,0,0,0,0.0
#RonaldReagan,1495780000000000000,612706167,PresidentsDay GeorgeWashington JFK ronaldreagan Lincoln UnitedStates,2022-02-21 15:29:14+00:00,"Since it’s President’s day. I thought I’d show you my top four favorite U.S Presidents. Starting off with George Washington, JFK, Ronald Reagan, and finally Abraham Lincoln #PresidentsDay #GeorgeWashington #JFK #ronaldreagan #Lincoln #UnitedStates https://t.co/u9WabwjGxN",0,0,0,0.25
#barackobama,1495930000000000000,1407120000000000000,nft nfts barackobama PresidentsDay2022 usa NFTCollection nftart BlackExcellence Blackhistorymonth2022,2022-02-22 01:32:30+00:00,"@ddickeyart 🇺🇸@BarackObama born Aug 4, 1961 is an American politician who served as the 44th president of the U.S. from 2009 to 2017

💎New #nft on @SolSeaNFT

https://t.co/MwiJXHyvqN

#nfts #barackobama #PresidentsDay2022 #usa #NFTCollection #nftart #BlackExcellence #Blackhistorymonth2022",1,0,0,0.0
#barackobama,1495930000000000000,1583474016,BarackObama,2022-02-22 01:25:38+00:00,"RT @RecordingAcad: Former U.S. president #BarackObama has won two GRAMMYs for Best Spoken Word Album — and with 'A Promised Land,' he's bee…",0,0,32,0.5
#Blinken,1496250000000000000,118794845,Blinken Putin Europe,2022-02-22 22:07:03+00:00,#Blinken says #Putin is undoing 30 years of diplomacy in #Europe,0,0,0,0.0
#RonaldReagan,1496220000000000000,815946000000000000,RonaldReagan,2022-02-22 20:44:39+00:00,"RT @AntonioAure: Wise words from Former President of The U.S.  #RonaldReagan 
Sabias palabras del Ex Presidente de Los Estados Unidos Ronal…",0,0,10,0.35
#RonaldReagan,1496160000000000000,45413198,RonaldReagan,2022-02-22 16:35:35+00:00,"@Earth_Media_ @jamiesaker @CarlosRNavarro1 @iowademocrats @ChuckGrassley True! Upon taking office, Jimmy Carter reoriented U.S. foreign policy towards a new emphasis on human rights, democratic values, nuclear non-proliferation, and global poverty. it was revolutionary. Then came #RonaldReagan . . .",13,1,2,0.089772727
#Blinken,1495960000000000000,207824434,BLINKEN,2022-02-22 03:04:27+00:00,"RT @TippingPointOAN: #BLINKEN BEATS THE DRUMS OF WAR
@JMichaelWaller
https://t.co/90QObHAT3S",0,0,28,0.0
#RonaldReagan,1496180000000000000,93241358,PresidentsDay,2022-02-22 18:06:19+00:00,"RT @legacy_reagan: In honor of #PresidentsDay, check out the latest @people article featuring @ReaganWorld. He shares fond memories of his…",0,0,4,0.5
